S&P 500 INDEX,Last: 5021.8398,Change:  -4.7702,,,,,,,,,,,,,
"Date: February 13, 2024 at 6:40 AM EST",Bid: 4953.0801,Ask: 5064.5601,Size: 1*1,Volume: 0,,,,,,,,,,,
Tue Apr 30 2024,SPXW240430C05160000,51.45,0,59.1,59.8,0,20,5160,SPXW240430P05160000,154.1,0,165.7,166.5,0,16
Tue Apr 30 2024,SPXW240430C05165000,0,0,57.3,58,0,0,5165,SPXW240430P05165000,0,0,168.8,169.6,0,0
Tue Apr 30 2024,SPXW240430C05170000,63.85,0,55.6,56.2,0,7,5170,SPXW240430P05170000,179.08,0,172,172.8,0,15
Tue Apr 30 2024,SPXW240430C05175000,70.17,11.02,53.9,54.5,22,643,5175,SPXW240430P05175000,155.33,-8.27,175.3,176.1,5,1071
Tue Apr 30 2024,SPXW240430C05180000,67.76,10.41,52.2,52.8,2,12,5180,SPXW240430P05180000,158.2,-8.55,178.5,179.3,5,8
Tue Apr 30 2024,SPXW240430C05185000,56.6,0,50.6,51.2,0,10,5185,SPXW240430P05185000,191.33,0,181.9,182.6,0,29
Tue Apr 30 2024,SPXW240430C05190000,32.4,0,49,49.6,0,27,5190,SPXW240430P05190000,164.63,-8.52,185.2,186,5,69
Tue Apr 30 2024,SPXW240430C05195000,53,0,47.4,48.1,0,83,5195,SPXW240430P05195000,195.3,0,188.6,189.4,0,10
Tue Apr 30 2024,SPXW240430C05200000,60.5,9.95,46,46.4,17,4234,5200,SPXW240430P05200000,178.22,0,190.8,194.3,0,60
Tue Apr 30 2024,SPXW240430C05205000,37,0,44.5,45.1,0,3,5205,SPXW240430P05205000,194.78,0,194.2,197.7,0,5
Tue Apr 30 2024,SPXW240430C05210000,55.68,8.28,43,43.6,16,525,5210,SPXW240430P05210000,0,0,197.7,201.2,0,0
Tue Apr 30 2024,SPXW240430C05215000,26.9,0,41.6,42.2,0,44,5215,SPXW240430P05215000,0,0,201.2,204.8,0,0
Tue Apr 30 2024,SPXW240430C05220000,48.8,4.4,40.3,40.9,14,26,5220,SPXW240430P05220000,209.54,0,204.8,208.5,0,15
Tue Apr 30 2024,SPXW240430C05225000,46.22,3.27,38.9,39.5,250,787,5225,SPXW240430P05225000,236.3,0,208.4,212.1,0,1
Tue Apr 30 2024,SPXW240430C05230000,48.25,6.7,37.7,38.2,3,23,5230,SPXW240430P05230000,0,0,212.1,215.8,0,0
Tue Apr 30 2024,SPXW240430C05235000,34,0,36.4,36.9,0,23,5235,SPXW240430P05235000,0,0,215.4,219.9,0,0
Tue Apr 30 2024,SPXW240430C05240000,47.03,8.23,35.2,35.7,24,10,5240,SPXW240430P05240000,0,0,219.1,223.6,0,0
Tue Apr 30 2024,SPXW240430C05245000,17.6,0,34,34.6,0,2,5245,SPXW240430P05245000,0,0,222.8,227.4,0,0
Tue Apr 30 2024,SPXW240430C05250000,30.3,0,32.8,33.3,0,473,5250,SPXW240430P05250000,417.5,0,226.5,231.2,0,5
Tue Apr 30 2024,SPXW240430C05255000,20.2,0,31.7,32.2,0,21,5255,SPXW240430P05255000,0,0,230.3,235.1,0,0
Tue Apr 30 2024,SPXW240430C05260000,35,0,30.6,31.1,0,22,5260,SPXW240430P05260000,0,0,234.1,238.9,0,0
Tue Apr 30 2024,SPXW240430C05265000,36.73,4.03,29.6,30.1,8,15,5265,SPXW240430P05265000,0,0,238,242.8,0,0
Tue Apr 30 2024,SPXW240430C05270000,37.22,5.67,28.5,29,2,6,5270,SPXW240430P05270000,0,0,241.8,246.8,0,0
Tue Apr 30 2024,SPXW240430C05275000,28.3,0,27.5,28,0,72,5275,SPXW240430P05275000,0,0,245.7,250.8,0,0
Tue Apr 30 2024,SPXW240430C05280000,30.43,1.03,26.6,27,50,22,5280,SPXW240430P05280000,0,0,249.7,254.7,0,0
Tue Apr 30 2024,SPXW240430C05285000,23.29,0,25.6,26.1,0,52,5285,SPXW240430P05285000,0,0,254.1,259.2,0,0
Tue Apr 30 2024,SPXW240430C05290000,27.56,0,24.7,25.2,0,1,5290,SPXW240430P05290000,0,0,257.6,262.8,0,0
Tue Apr 30 2024,SPXW240430C05295000,22.1,0,23.8,24.3,0,2,5295,SPXW240430P05295000,0,0,261.6,266.9,0,0
Tue Apr 30 2024,SPXW240430C05300000,26.03,0.58,22.9,23.3,2,2166,5300,SPXW240430P05300000,353.95,0,266.2,271.5,0,38
Tue Apr 30 2024,SPXW240430C05305000,24.6,0,22.1,22.6,0,25,5305,SPXW240430P05305000,0,0,270.2,275.6,0,0
Tue Apr 30 2024,SPXW240430C05310000,29.2,5.55,21.3,21.8,70,43,5310,SPXW240430P05310000,0,0,273.8,279.3,0,0
Tue Apr 30 2024,SPXW240430C05315000,18.9,0,20.5,21,0,33,5315,SPXW240430P05315000,0,0,278.5,284,0,0
Tue Apr 30 2024,SPXW240430C05320000,22.2,0.3,19.7,20.2,4,4,5320,SPXW240430P05320000,0,0,282.6,288.2,0,0
Tue Apr 30 2024,SPXW240430C05325000,17.2,0,19,19.5,0,80,5325,SPXW240430P05325000,0,0,286.8,292.4,0,0
Tue Apr 30 2024,SPXW240430C05330000,12.3,0,18.3,18.8,0,1,5330,SPXW240430P05330000,0,0,291,296.6,0,0
Tue Apr 30 2024,SPXW240430C05340000,22.55,3.75,16.9,17.4,3,17,5340,SPXW240430P05340000,0,0,299.4,305.2,0,0
Tue Apr 30 2024,SPXW240430C05350000,14.85,0,15.6,16,0,635,5350,SPXW240430P05350000,0,0,308,313.8,0,0
Tue Apr 30 2024,SPXW240430C05360000,20.3,4.2,14.4,14.9,20,20,5360,SPXW240430P05360000,0,0,316.6,322.5,0,0
Tue Apr 30 2024,SPXW240430C05370000,11.8,0,13.3,13.8,0,1085,5370,SPXW240430P05370000,0,0,325.3,331.2,0,0
Tue Apr 30 2024,SPXW240430C05375000,12.14,0,12.8,13.2,0,25,5375,SPXW240430P05375000,0,0,329.7,335.8,0,0
Tue Apr 30 2024,SPXW240430C05380000,14.2,0.45,12.3,12.7,74,170,5380,SPXW240430P05380000,0,0,334.1,340.3,0,0
Tue Apr 30 2024,SPXW240430C05390000,7.1,0,11.3,11.8,0,2,5390,SPXW240430P05390000,0,0,343,349.2,0,0
Tue Apr 30 2024,SPXW240430C05400000,11.9,0.2,10.4,10.8,14,780,5400,SPXW240430P05400000,0,0,351.9,358.3,0,0
Tue Apr 30 2024,SPXW240430C05410000,10.7,-0.1,9.6,10,2,3,5410,SPXW240430P05410000,0,0,360.9,367.3,0,0
Tue Apr 30 2024,SPXW240430C05420000,10.6,0.65,8.8,9.1,12,12,5420,SPXW240430P05420000,0,0,370,376.5,0,0
Tue Apr 30 2024,SPXW240430C05425000,9.45,-0.05,8.4,8.8,2,2,5425,SPXW240430P05425000,0,0,374.5,381.1,0,0
Tue Apr 30 2024,SPXW240430C05430000,6.6,0,8.1,8.4,0,46,5430,SPXW240430P05430000,0,0,379.1,385.7,0,0
Tue Apr 30 2024,SPXW240430C05440000,6.8,0,7.4,7.8,0,70,5440,SPXW240430P05440000,0,0,388.3,394.9,0,0
Tue Apr 30 2024,SPXW240430C05450000,8.09,0.29,6.8,7.1,8,73,5450,SPXW240430P05450000,0,0,397.5,404.2,0,0
Tue Apr 30 2024,SPXW240430C05460000,5.6,0,6.3,6.6,0,17,5460,SPXW240430P05460000,0,0,406.8,413.6,0,0
Tue Apr 30 2024,SPXW240430C05470000,7.3,0.7,5.8,6.1,20,24,5470,SPXW240430P05470000,0,0,416.1,423,0,0
Tue Apr 30 2024,SPXW240430C05475000,0,0,5.5,5.8,0,0,5475,SPXW240430P05475000,0,0,420.8,427.7,0,0
Tue Apr 30 2024,SPXW240430C05480000,3.4,0,5.3,5.6,0,60,5480,SPXW240430P05480000,0,0,425.5,432.4,0,0
Tue Apr 30 2024,SPXW240430C05490000,3.4,0,4.9,5.1,0,5,5490,SPXW240430P05490000,0,0,434.9,441.9,0,0
Tue Apr 30 2024,SPXW240430C05500000,4.06,0,4.5,4.7,0,154,5500,SPXW240430P05500000,0,0,444.4,451.4,0,0
Tue Apr 30 2024,SPXW240430C05510000,3.1,0,4.1,4.4,0,2,5510,SPXW240430P05510000,0,0,453.9,460.9,0,0
Tue Apr 30 2024,SPXW240430C05520000,0,0,3.8,4,0,0,5520,SPXW240430P05520000,0,0,463.4,470.4,0,0
Tue Apr 30 2024,SPXW240430C05530000,3.2,0,3.5,3.7,0,18,5530,SPXW240430P05530000,0,0,472.9,480,0,0
Tue Apr 30 2024,SPXW240430C05540000,2.99,0,3.2,3.4,0,30,5540,SPXW240430P05540000,0,0,482.5,489.7,0,0
Tue Apr 30 2024,SPXW240430C05550000,3.5,0.05,3,3.2,5,1242,5550,SPXW240430P05550000,457.97,-20.38,492.1,499.2,1,1
Tue Apr 30 2024,SPXW240430C05560000,0,-0.55,2.75,2.9,0,0,5560,SPXW240430P05560000,0,0,501.8,508.9,0,0
Tue Apr 30 2024,SPXW240430C05570000,2.05,0,2.55,2.7,0,38,5570,SPXW240430P05570000,0,0,511.4,518.7,0,0
Tue Apr 30 2024,SPXW240430C05580000,2.1,0,2.35,2.5,0,24,5580,SPXW240430P05580000,0,0,521.1,528.3,0,0
Tue Apr 30 2024,SPXW240430C05590000,3.3,-0.325,2.2,2.3,10,12,5590,SPXW240430P05590000,0,0,530.8,538,0,0
Tue Apr 30 2024,SPXW240430C05600000,2.37,-0.005,2.05,2.15,28,40,5600,SPXW240430P05600000,505.92,-21.13,540.5,547.7,1,2
Tue Apr 30 2024,SPXW240430C05650000,2.1,0.425,1.4,1.55,1,1,5650,SPXW240430P05650000,0,0,589.2,596.6,0,0
Tue Apr 30 2024,SPXW240430C05700000,1.2,-0.15,1.05,1.15,2,80,5700,SPXW240430P05700000,0,0,638.2,645.5,0,0
Tue Apr 30 2024,SPXW240430C05800000,0.69,-0.01,0.6,0.7,14,226,5800,SPXW240430P05800000,0,0,736.5,743.9,0,0
Tue Apr 30 2024,SPXW240430C05900000,0.45,0,0.35,0.45,0,27,5900,SPXW240430P05900000,0,0,835.1,842.5,0,0
Tue Apr 30 2024,SPXW240430C06000000,0.25,0,0.2,0.35,0,20,6000,SPXW240430P06000000,0,0,933.8,941.2,0,0
Tue Apr 30 2024,SPXW240430C06100000,0.2,0,0.15,0.25,0,194,6100,SPXW240430P06100000,0,0,1032.5,1039.9,0,0
Tue Apr 30 2024,SPXW240430C06200000,0.13,0,0.1,0.2,0,3,6200,SPXW240430P06200000,1097.51,-19.84,1131.3,1138.7,1,1
Tue Apr 30 2024,SPXW240430C06300000,0.1,0,0.05,0.2,0,5,6300,SPXW240430P06300000,0,0,1230.1,1237.5,0,0
Tue Apr 30 2024,SPXW240430C06400000,0.08,0,0,0.15,0,1,6400,SPXW240430P06400000,1295.11,-19.74,1328.9,1336.3,1,1
Fri May 17 2024,SPX240517C00200000,4717.2,0,4786.6,4796.7,0,35,200,SPX240517P00200000,0.03,0,0,0.1,0,148
Fri May 17 2024,SPXW240517C00200000,0,0,4786.7,4795,0,0,200,SPXW240517P00200000,0,0,0,0.1,0,0
Fri May 17 2024,SPX240517C00400000,4154.57,0,4589.4,4599.6,0,9,400,SPX240517P00400000,0.05,0,0,0.1,0,583
Fri May 17 2024,SPXW240517C00400000,0,0,4589.6,4597.9,0,0,400,SPXW240517P00400000,0,0,0,0.1,0,0
Fri May 17 2024,SPX240517C00600000,0,0,4392.3,4402.4,0,3,600,SPX240517P00600000,0.05,0,0,0.1,0,2412
Fri May 17 2024,SPXW240517C00600000,0,0,4392.6,4400.8,0,0,600,SPXW240517P00600000,0.1,0,0,0.1,0,1
Fri May 17 2024,SPX240517C00800000,0,0,4195.2,4205.3,0,1,800,SPX240517P00800000,0.05,0,0,0.1,0,9172
Fri May 17 2024,SPXW240517C00800000,0,0,4195.4,4203.7,0,0,800,SPXW240517P00800000,0.1,0,0,0.1,0,1
Fri May 17 2024,SPX240517C01000000,0,0,3998.1,4008.3,0,14,1000,SPX240517P01000000,0.07,0,0,0.15,0,6056
Fri May 17 2024,SPXW240517C01000000,0,0,3998.5,4006.6,0,0,1000,SPXW240517P01000000,0.1,0,0,0.15,0,1
Fri May 17 2024,SPX240517C01200000,0,0,3800.9,3811.4,0,11,1200,SPX240517P01200000,0.1,0,0.05,0.15,0,5770
Fri May 17 2024,SPXW240517C01200000,0,0,3801.3,3809.6,0,0,1200,SPXW240517P01200000,0.1,0,0.05,0.15,0,18
Fri May 17 2024,SPX240517C01400000,0,0,3603.8,3614.2,0,0,1400,SPX240517P01400000,0.15,0,0.1,0.2,0,1681
Fri May 17 2024,SPXW240517C01400000,0,0,3604.2,3612.5,0,0,1400,SPXW240517P01400000,0.25,0,0.1,0.2,0,2
Fri May 17 2024,SPX240517C01600000,0,0,3406.7,3417.2,0,100,1600,SPX240517P01600000,0.2,0,0.15,0.3,0,1379
Fri May 17 2024,SPXW240517C01600000,0,0,3407.2,3415.5,0,0,1600,SPXW240517P01600000,0.42,0,0.15,0.3,0,10
Fri May 17 2024,SPX240517C01700000,0,0,3308.2,3318.7,0,0,1700,SPX240517P01700000,0.27,0,0.2,0.35,0,2886
Fri May 17 2024,SPXW240517C01700000,0,0,3308.7,3317,0,0,1700,SPXW240517P01700000,0.9,0,0.2,0.35,0,2
Fri May 17 2024,SPX240517C01800000,0,0,3209.7,3220.2,0,0,1800,SPX240517P01800000,0.3,0,0.25,0.4,0,2885
Fri May 17 2024,SPXW240517C01800000,0,0,3210.2,3218.5,0,0,1800,SPXW240517P01800000,1.2,0,0.25,0.4,0,7
Fri May 17 2024,SPX240517C01900000,0,0,3111.2,3121.7,0,0,1900,SPX240517P01900000,0.73,0,0.3,0.45,0,2195
Fri May 17 2024,SPXW240517C01900000,0,0,3111.7,3120,0,0,1900,SPXW240517P01900000,0.85,0,0.3,0.45,0,4
Fri May 17 2024,SPX240517C02000000,2854.8,0,3012.7,3023.1,0,14,2000,SPX240517P02000000,0.42,-0.005,0.35,0.5,50,4716
Fri May 17 2024,SPXW240517C02000000,0,0,3013.2,3021.5,0,0,2000,SPXW240517P02000000,1,0,0.4,0.5,0,5
Fri May 17 2024,SPX240517C02100000,0,0,2914.3,2924.6,0,0,2100,SPX240517P02100000,0.52,0,0.45,0.6,0,3201
Fri May 17 2024,SPXW240517C02100000,0,0,2914.9,2923.1,0,0,2100,SPXW240517P02100000,0.51,0.01,0.45,0.6,35,35
Fri May 17 2024,SPX240517C02200000,0,0,2815.9,2826.1,0,0,2200,SPX240517P02200000,0.95,0,0.5,0.65,0,4098
Fri May 17 2024,SPXW240517C02200000,0,0,2816.3,2824.6,0,0,2200,SPXW240517P02200000,0.55,-0.05,0.55,0.7,30,55
Fri May 17 2024,SPX240517C02300000,0,0,2717.6,2727.6,0,0,2300,SPX240517P02300000,0.65,0,0.6,0.75,0,1758
Fri May 17 2024,SPXW240517C02300000,0,0,2718,2726.2,0,0,2300,SPXW240517P02300000,1,0,0.65,0.8,0,6
Fri May 17 2024,SPX240517C02400000,0,0,2619.2,2629.1,0,0,2400,SPX240517P02400000,0.77,0,0.75,0.9,0,1303
Fri May 17 2024,SPXW240517C02400000,0,0,2619.4,2627.7,0,0,2400,SPXW240517P02400000,1.1,0,0.8,0.9,0,90
Fri May 17 2024,SPX240517C02450000,0,0,2570,2579.8,0,0,2450,SPX240517P02450000,0.83,-0.045,0.8,0.95,110,3451
Fri May 17 2024,SPXW240517C02450000,0,0,2570.2,2578.5,0,0,2450,SPXW240517P02450000,1.25,0,0.85,1,0,116
Fri May 17 2024,SPX240517C02500000,2144.67,0,2520.8,2530.6,0,1,2500,SPX240517P02500000,0.95,0,0.9,1,0,3967
Fri May 17 2024,SPXW240517C02500000,0,0,2521,2529.3,0,0,2500,SPXW240517P02500000,1.5,0,0.95,1.05,0,468
Fri May 17 2024,SPX240517C02550000,0,0,2471.7,2481.4,0,0,2550,SPX240517P02550000,1.04,0,0.95,1.1,0,880
Fri May 17 2024,SPXW240517C02550000,0,0,2471.8,2480.1,0,0,2550,SPXW240517P02550000,0,0,1,1.15,0,0
Fri May 17 2024,SPX240517C02600000,0,0,2422.5,2432.2,0,0,2600,SPX240517P02600000,1.1,0,1.05,1.15,0,492
Fri May 17 2024,SPXW240517C02600000,0,0,2422.6,2430.9,0,0,2600,SPXW240517P02600000,1.2,0,1.1,1.2,0,2
Fri May 17 2024,SPX240517C02650000,0,0,2373.4,2383,0,0,2650,SPX240517P02650000,1.15,0,1.15,1.25,0,503
Fri May 17 2024,SPXW240517C02650000,0,0,2373.6,2381.7,0,0,2650,SPXW240517P02650000,1.5,0,1.2,1.3,0,150
Fri May 17 2024,SPX240517C02700000,0,0,2324.2,2333.8,0,0,2700,SPX240517P02700000,1.2,0,1.2,1.35,0,2298
Fri May 17 2024,SPXW240517C02700000,0,0,2324.4,2332.6,0,0,2700,SPXW240517P02700000,1.25,0,1.25,1.4,0,132
Fri May 17 2024,SPX240517C02750000,0,0,2275.1,2284.6,0,0,2750,SPX240517P02750000,1.5,0,1.3,1.45,0,1086
Fri May 17 2024,SPXW240517C02750000,0,0,2275.1,2283.4,0,0,2750,SPXW240517P02750000,1.4,0,1.35,1.5,0,1633
Fri May 17 2024,SPX240517C02800000,0,0,2225.9,2235.4,0,0,2800,SPX240517P02800000,1.5,0.075,1.4,1.55,201,1372
Fri May 17 2024,SPXW240517C02800000,0,0,2226,2234.2,0,0,2800,SPXW240517P02800000,1.5,0,1.5,1.6,0,3586
Fri May 17 2024,SPX240517C02850000,0,0,2176.8,2186.2,0,0,2850,SPX240517P02850000,1.6,0,1.55,1.7,0,1632
Fri May 17 2024,SPXW240517C02850000,0,0,2176.9,2185.1,0,0,2850,SPXW240517P02850000,1.75,0,1.6,1.7,0,403
Fri May 17 2024,SPX240517C02875000,0,0,2152.3,2161.6,0,0,2875,SPX240517P02875000,2.55,0,1.6,1.75,0,306
Fri May 17 2024,SPXW240517C02875000,0,0,2152.2,2160.5,0,0,2875,SPXW240517P02875000,1.7,0.075,1.65,1.8,2,142
Fri May 17 2024,SPX240517C02900000,0,0,2127.7,2137,0,1,2900,SPX240517P02900000,1.7,0,1.65,1.8,0,1456
Fri May 17 2024,SPXW240517C02900000,0,0,2127.7,2135.9,0,0,2900,SPXW240517P02900000,1.7,0,1.7,1.85,0,28
Fri May 17 2024,SPX240517C02925000,1395.14,0,2103.1,2112.4,0,0,2925,SPX240517P02925000,1.9,0,1.7,1.85,0,1120
Fri May 17 2024,SPXW240517C02925000,0,0,2103.2,2111.3,0,0,2925,SPXW240517P02925000,1.8,0,1.8,1.9,0,67
Fri May 17 2024,SPX240517C02950000,0,0,2078.6,2087.8,0,0,2950,SPX240517P02950000,1.85,0,1.8,1.95,0,923
Fri May 17 2024,SPXW240517C02950000,0,0,2078.6,2086.8,0,0,2950,SPXW240517P02950000,1.85,0,1.85,1.95,0,68
Fri May 17 2024,SPX240517C02975000,0,0,2054,2063.2,0,1,2975,SPX240517P02975000,1.9,0,1.85,2,0,598
Fri May 17 2024,SPXW240517C02975000,0,0,2053.9,2062.2,0,0,2975,SPXW240517P02975000,1.9,0.025,1.9,2.05,313,1341
Fri May 17 2024,SPX240517C03000000,1875.08,0,2029.5,2038.7,0,9,3000,SPX240517P03000000,1.91,-0.015,1.9,2.1,370,4761
Fri May 17 2024,SPXW240517C03000000,0,0,2029.5,2037.6,0,0,3000,SPXW240517P03000000,1.95,0,2,2.1,0,2471
Fri May 17 2024,SPX240517C03025000,0,0,2004.9,2014.1,0,0,3025,SPX240517P03025000,2.1,0.125,2,2.15,1,2662
Fri May 17 2024,SPXW240517C03025000,0,0,2004.9,2013,0,0,3025,SPXW240517P03025000,2.05,0,2.05,2.2,0,41
Fri May 17 2024,SPX240517C03050000,0,0,1980.4,1989.5,0,0,3050,SPX240517P03050000,2.15,0.1,2.05,2.25,102,992
Fri May 17 2024,SPXW240517C03050000,0,0,1980.2,1988.4,0,0,3050,SPXW240517P03050000,2.55,0,2.1,2.25,0,4
Fri May 17 2024,SPX240517C03075000,0,0,1955.9,1964.9,0,0,3075,SPX240517P03075000,2.15,0.025,2.15,2.3,3,405
Fri May 17 2024,SPXW240517C03075000,0,0,1955.8,1963.9,0,0,3075,SPXW240517P03075000,2.25,0.1,2.2,2.35,1,22
Fri May 17 2024,SPX240517C03100000,0,0,1931.3,1940.4,0,0,3100,SPX240517P03100000,2.3,0.1,2.2,2.4,5,2136
Fri May 17 2024,SPXW240517C03100000,0,0,1931.1,1939.3,0,0,3100,SPXW240517P03100000,2.75,0,2.3,2.4,0,17
Fri May 17 2024,SPX240517C03125000,0,0,1906.8,1915.8,0,0,3125,SPX240517P03125000,2.3,0.025,2.3,2.5,3,710
Fri May 17 2024,SPXW240517C03125000,0,0,1906.7,1914.7,0,0,3125,SPXW240517P03125000,2.8,0,2.35,2.5,0,3
Fri May 17 2024,SPX240517C03150000,0,0,1882.2,1891.2,0,0,3150,SPX240517P03150000,2.4,0.025,2.4,2.55,2,2147
Fri May 17 2024,SPXW240517C03150000,0,0,1882,1890.2,0,0,3150,SPXW240517P03150000,2.4,0,2.45,2.6,0,9734
Fri May 17 2024,SPX240517C03175000,0,0,1857.7,1866.6,0,0,3175,SPX240517P03175000,2.55,0.1,2.45,2.65,2,1309
Fri May 17 2024,SPXW240517C03175000,0,0,1857.6,1865.6,0,0,3175,SPXW240517P03175000,2.6,0.125,2.55,2.65,1,33
Fri May 17 2024,SPX240517C03200000,0,0,1833.2,1842.1,0,5,3200,SPX240517P03200000,2.65,0.125,2.55,2.75,7,3592
Fri May 17 2024,SPXW240517C03200000,0,0,1832.9,1841,0,0,3200,SPXW240517P03200000,3.2,0,2.65,2.75,0,4766
Fri May 17 2024,SPX240517C03225000,0,0,1808.7,1817.5,0,6,3225,SPX240517P03225000,2.65,0.025,2.65,2.85,14,681
Fri May 17 2024,SPXW240517C03225000,0,0,1808.5,1816.5,0,0,3225,SPXW240517P03225000,2.8,0.15,2.75,2.85,1,12224
Fri May 17 2024,SPX240517C03250000,0,0,1784.2,1793,0,56,3250,SPX240517P03250000,2.75,0.025,2.75,2.95,2,6907
Fri May 17 2024,SPXW240517C03250000,0,0,1783.8,1791.9,0,0,3250,SPXW240517P03250000,3.4,0.075,2.85,2.95,0,4381
Fri May 17 2024,SPX240517C03275000,0,0,1759.6,1768.4,0,7,3275,SPX240517P03275000,2.85,0.025,2.85,3.1,2,344
Fri May 17 2024,SPXW240517C03275000,0,0,1759.3,1767.4,0,0,3275,SPXW240517P03275000,2.8,-0.025,2.95,3.1,47,2163
Fri May 17 2024,SPX240517C03300000,1729.29,0,1735.1,1743.9,0,6,3300,SPX240517P03300000,3.1,0.175,3,3.2,52,2698
Fri May 17 2024,SPXW240517C03300000,0,0,1734.9,1742.8,0,0,3300,SPXW240517P03300000,3.1,0.175,3,3.2,62,86
Fri May 17 2024,SPX240517C03325000,0,0,1710.6,1719.4,0,10,3325,SPX240517P03325000,3.1,0.075,3.1,3.3,2,2237
Fri May 17 2024,SPXW240517C03325000,0,0,1710.4,1718.3,0,0,3325,SPXW240517P03325000,2.95,-0.1,3.1,3.3,4,92
Fri May 17 2024,SPX240517C03350000,0,0,1686.1,1694.8,0,0,3350,SPX240517P03350000,3.2,0.1,3.2,3.4,2,2721
Fri May 17 2024,SPXW240517C03350000,0,0,1685.8,1693.7,0,0,3350,SPXW240517P03350000,3,-0.15,3.3,3.4,2,54
Fri May 17 2024,SPX240517C03375000,0,0,1661.6,1670.3,0,1,3375,SPX240517P03375000,3.4,0.15,3.3,3.5,15,405
Fri May 17 2024,SPXW240517C03375000,0,0,1661.3,1669.2,0,0,3375,SPXW240517P03375000,3.5,0.25,3.4,3.5,1,1877
Fri May 17 2024,SPX240517C03400000,0,0,1637.1,1645.8,0,4,3400,SPX240517P03400000,3.4,0.05,3.4,3.7,122,3825
Fri May 17 2024,SPXW240517C03400000,0,0,1636.7,1644.7,0,0,3400,SPXW240517P03400000,3.6,0.2,3.5,3.7,2667,6530
Fri May 17 2024,SPX240517C03425000,0,0,1612.6,1621.2,0,3,3425,SPX240517P03425000,3.5,0,3.6,3.8,2,1160
Fri May 17 2024,SPXW240517C03425000,0,0,1612.2,1620.2,0,0,3425,SPXW240517P03425000,3.6,0,3.6,3.8,0,14565
Fri May 17 2024,SPX240517C03450000,0,0,1588.1,1596.7,0,34,3450,SPX240517P03450000,3.7,0.1,3.7,3.9,86,1330
Fri May 17 2024,SPXW240517C03450000,0,0,1587.7,1595.6,0,0,3450,SPXW240517P03450000,4.4,0,3.8,3.9,0,18
Fri May 17 2024,SPX240517C03475000,0,0,1563.6,1572.2,0,31,3475,SPX240517P03475000,3.8,0.1,3.8,4.1,14,647
Fri May 17 2024,SPXW240517C03475000,0,0,1563.2,1571.1,0,0,3475,SPXW240517P03475000,3.7,0,3.9,4.1,0,137
Fri May 17 2024,SPX240517C03500000,1177.72,0,1539.2,1547.7,0,24,3500,SPX240517P03500000,3.9,0.2,4,4.2,2,6135
Fri May 17 2024,SPXW240517C03500000,0,0,1538.7,1547,0,0,3500,SPXW240517P03500000,3.71,-0.19,4,4.2,1,55
Fri May 17 2024,SPX240517C03525000,0,0,1513.6,1522.1,0,1,3525,SPX240517P03525000,4.2,0.2,4.1,4.4,2,1141
Fri May 17 2024,SPXW240517C03525000,0,0,1514.3,1522.1,0,0,3525,SPXW240517P03525000,4.9,0,4.2,4.4,0,127
Fri May 17 2024,SPX240517C03550000,0,0,1489.1,1497.6,0,35,3550,SPX240517P03550000,4.2,0.05,4.3,4.5,15,1674
Fri May 17 2024,SPXW240517C03550000,0,0,1489.7,1497.6,0,0,3550,SPXW240517P03550000,4.1,-0.1,4.4,4.6,9,56
Fri May 17 2024,SPX240517C03575000,0,0,1464.6,1473.1,0,2,3575,SPX240517P03575000,4.5,0.2,4.4,4.7,2,3577
Fri May 17 2024,SPXW240517C03575000,0,0,1465.4,1473.1,0,0,3575,SPXW240517P03575000,4.3,0,4.5,4.7,0,33
Fri May 17 2024,SPX240517C03600000,1381.32,0,1440.2,1448.6,0,84,3600,SPX240517P03600000,4.7,0.2,4.6,4.9,254,4217
Fri May 17 2024,SPXW240517C03600000,0,0,1440.8,1448.6,0,0,3600,SPXW240517P03600000,4.6,0,4.7,4.9,0,69
Fri May 17 2024,SPX240517C03625000,1356.89,0,1415.7,1424.1,0,20,3625,SPX240517P03625000,4.8,0.2,4.8,5,3,1861
Fri May 17 2024,SPXW240517C03625000,0,0,1416.3,1424.2,0,0,3625,SPXW240517P03625000,4.6,-0.05,4.9,5.1,1,50
Fri May 17 2024,SPX240517C03650000,0,0,1391.3,1399.6,0,2,3650,SPX240517P03650000,5,0.2,5,5.2,122,6701
Fri May 17 2024,SPXW240517C03650000,0,0,1391.9,1399.7,0,0,3650,SPXW240517P03650000,5.7,0,5.1,5.3,0,51
Fri May 17 2024,SPX240517C03675000,0,0,1366.9,1375.2,0,2,3675,SPX240517P03675000,5,0,5.2,5.4,54,971
Fri May 17 2024,SPXW240517C03675000,1183.39,0,1367.4,1375.2,0,1,3675,SPXW240517P03675000,5.24,0.24,5.2,5.5,2,38
Fri May 17 2024,SPX240517C03700000,1120.95,0,1342.5,1350.8,0,75,3700,SPX240517P03700000,5.4,0.2,5.4,5.6,61,4477
Fri May 17 2024,SPXW240517C03700000,0,0,1343,1350.8,0,0,3700,SPXW240517P03700000,5.1,-0.1,5.4,5.7,2,90
Fri May 17 2024,SPX240517C03725000,909.23,0,1318.1,1326.3,0,10,3725,SPX240517P03725000,5.34,-0.06,5.6,5.8,10,2676
Fri May 17 2024,SPXW240517C03725000,0,0,1318.7,1326.3,0,0,3725,SPXW240517P03725000,5.3,0,5.7,5.9,0,31
